736,740,customer
957,3122,provider
1281,336,peer
1513,798,peer
14376,1008,provider
455,1552,customer
9336,109,provider
455,141,provider
330,733,peer
2083,922,customer
20021,18862,provider
216,4288,peer
3852,3849,provider
732,10020,customer
23183,3908,provider
733,2314,peer
9600,571,provider
918,3122,customer
104,483,customer
9642,857,customer
1281,18957,customer
151,276,peer
141,1033,customer
5931,18388,customer
2107,17,peer
94,24494,customer
2354,2339,provider
451,141,provider
1315,451,peer
15173,927,provider
141,1558,customer
3047,2661,provider
4837,3118,provider
5870,157,provider
151,3477,peer
3046,4288,provider
2530,24115,sibling
904,216,peer
733,3092,customer
7637,276,peer
6417,276,peer
1590,733,provider
5442,5440,provider
5280,2412,provider
2361,9189,customer
7259,1595,provider
733,3410,customer
18380,612,provider
707,709,provider
982,455,provider
1886,755,customer
5354,446,provider
736,4508,peer
488,7695,customer
216,19499,customer
22,3905,peer
2342,455,peer
1704,1700,customer
225,659,customer
2104,17,peer
689,12721,customer
10199,14919,customer
4976,736,provider
17044,472,peer
3584,1313,customer
157,4914,peer
480,10862,peer
4913,736,provider
821,3908,provider
336,1281,peer
325,13093,customer
6152,678,sibling
920,11727,customer
4170,3856,provider
3154,216,peer
732,8783,customer
3522,2649,provider
22,2840,peer
736,2107,customer
2165,3383,customer
4413,3534,sibling
2382,344,provider
2459,610,customer
16118,16115,provider
157,3415,peer
5445,157,peer
98,798,provider
11,2773,peer
451,2377,customer
3956,2639,provider
2862,4837,provider
22,2333,peer
232,1322,customer
841,731,customer
4851,216,peer
2412,5280,customer
18622,7073,provider
7354,913,provider
291,8878,customer
810,16837,customer
15025,542,provider
2358,1435,provider
746,6163,peer
22073,10312,provider
2643,14618,customer
11403,1480,provider
4514,612,provider
886,17,peer
216,10131,customer
94,798,provider
36,945,customer
22,975,peer
571,1376,customer
2009,10862,provider
13626,3908,provider
5006,2343,provider
3960,5862,customer
5419,2634,provider
733,4315,customer
446,798,peer
582,2732,customer
6315,774,provider
841,832,customer
638,20242,customer
17,3477,peer
789,5365,customer
4288,2321,provider
10761,472,peer
141,276,peer
19163,6427,provider
2948,6312,customer
982,1549,provider
4475,488,peer
16516,6149,provider
254,341,customer
289,94,provider
9118,404,provider
1679,16235,customer
22,18586,peer
2018,13948,customer
2233,1448,customer
157,330,peer
434,10355,customer
771,254,peer
104,21172,customer
4475,141,peer
4916,4315,customer
8808,1191,sibling
4928,612,provider
2661,11862,customer
5954,216,peer
810,21048,customer
10534,7549,provider
12904,6862,provider
13797,4895,customer
1323,736,peer
1100,1581,peer
451,1376,peer
22,3436,peer
736,4808,customer
1005,19618,customer
4924,810,provider
5372,5394,provider
2374,336,peer
733,3122,peer
531,276,peer
472,5958,peer
810,36,customer
810,3046,customer
5676,455,provider
2008,8736,customer
216,13288,peer
318,310,customer
11180,4636,customer
18377,810,provider
14516,2828,provider
2176,336,peer
216,9524,peer
276,254,peer
933,4837,customer
2343,157,peer
4160,16502,customer
1209,5847,customer
612,798,customer
440,472,peer
2419,216,peer
21585,678,sibling
3708,3682,provider
13487,571,provider
10862,711,provider
711,16198,customer
22,437,peer
3629,21722,customer
2398,451,peer
480,2180,peer
276,971,customer
13170,287,provider
1806,330,provider
739,3583,provider
3129,336,provider
960,17,peer
885,12754,customer
2929,19029,sibling
6595,3551,provider
3802,14426,customer
2337,4850,customer
120,455,peer
2649,807,customer
16388,1611,provider
5847,4866,provider
736,480,peer
727,10382,customer
1162,14090,customer
2971,1472,customer
912,455,provider
733,9999,customer
236,5475,peer
22,2314,peer
17,3485,peer
798,336,peer
3477,336,peer
2071,918,provider
1932,5421,customer
15646,216,peer
22,11408,peer
18388,5931,provider
4878,10937,customer
3795,929,provider
3534,157,peer
10455,998,provider
157,794,customer
1008,94,provider
832,638,provider
5233,5232,customer
19880,2267,provider
1665,3751,customer
6234,1,provider
504,2327,customer
14919,10199,provider
5068,711,provider
10673,218,peer
19107,24117,provider
17044,810,provider
1409,232,provider
3008,276,peer
480,4498,peer
4072,771,provider
930,20359,customer
810,2598,customer
3280,216,peer
4783,3046,provider
472,984,peer
5847,3532,customer
2787,480,peer
472,7799,customer
592,4540,customer
17884,4305,provider
829,1228,customer
4866,571,peer
12526,18014,customer
1943,798,provider
480,6660,peer
455,2429,peer
16198,746,peer
11225,4125,provider
9491,2184,provider
451,2414,customer
697,276,peer
367,1522,customer
17,774,peer
3083,13975,customer
9273,3299,provider
287,13215,customer
2727,912,provider
571,1611,customer
232,733,provider
17,2419,peer
3752,12509,customer
20175,1169,provider
736,2081,customer
711,19682,customer
918,10935,customer
18377,404,provider
9408,104,provider
276,235,peer
12563,94,provider
713,17102,customer
11,3226,peer
583,216,peer
736,336,peer
3398,94,provider
10145,753,provider
24152,291,provider
157,2564,peer
9524,582,provider
871,11519,customer
440,2176,peer
952,951,provider
3485,22,peer
17,14860,peer
24939,94,provider
2826,17,peer
854,690,customer
216,98,peer
1015,1016,provider
11,36,peer
1376,3534,peer
2342,11,peer
4905,472,peer
2354,216,peer
3122,1549,provider
472,446,peer
218,933,peer
141,123,peer
571,2343,peer
2308,3008,provider
276,9120,customer
2470,8811,customer
4913,810,provider
300,2498,provider
1169,2088,customer
571,6,customer
918,794,customer
601,17,peer
2297,13254,customer
141,11538,customer
9241,4866,provider
17,3306,peer
810,3073,customer
123,612,provider
571,1409,customer
472,241,peer
218,6430,peer
732,9791,customer
1706,1581,peer
17,5957,peer
918,10681,customer
10530,8668,provider
216,13621,peer
235,1389,customer
10284,22,provider
10946,2851,provider
2600,733,provider
8749,8764,customer
1613,244,provider
4223,1906,provider
12828,4615,provider
2455,36,customer
2763,141,peer
480,336,peer
216,2574,peer
599,598,customer
739,157,peer
1030,11297,customer
2336,451,peer
276,771,peer
5968,11,peer
810,762,customer
9024,17,peer
2467,2343,provider
5834,24794,customer
810,4473,customer
841,771,peer
8348,799,provider
567,232,provider
963,1008,peer
472,5963,peer
9556,287,provider
1937,841,peer
637,2425,customer
480,638,peer
682,687,provider
612,733,peer
3729,291,provider
930,11827,customer
16881,549,provider
5765,930,provider
736,101,customer
19754,2769,provider
157,18380,customer
5103,5107,customer
810,531,customer
344,2350,customer
20050,571,provider
2950,736,provider
11899,2343,provider
2544,12721,customer
759,9199,customer
2408,451,provider
571,2892,customer
336,2339,peer
4918,810,peer
711,11692,customer
1193,810,provider
18068,732,provider
216,9189,peer
733,6,provider
1303,17,peer
763,2769,provider
336,15646,customer
141,1297,peer
22,6026,peer
4916,218,peer
470,661,provider
1937,3819,customer
3723,746,peer
20252,810,provider
1501,1,peer
472,2596,peer
2088,687,peer
11,17,peer
480,3152,peer
446,14976,customer
899,24560,customer
1284,11575,customer
19288,2172,provider
26341,612,provider
4008,4005,customer
6417,1581,peer
806,571,peer
4866,440,peer
4692,2829,provider
2518,804,customer
44,984,provider
733,2379,peer
1230,446,provider
2470,918,provider
559,2037,customer
841,1193,customer
4021,6026,customer
455,638,customer
896,5172,customer
969,912,provider
886,798,provider
2400,451,provider
9595,571,provider
2374,612,peer
458,2372,peer
2634,5393,customer
11797,2769,provider
4900,3564,provider
437,276,peer
16578,1521,provider
523,504,provider
6068,3814,provider
216,2419,peer
2374,5870,customer
5934,954,provider
3086,4811,customer
11381,2100,customer
3752,2083,customer
2344,571,provider
18862,20021,customer
94,19644,customer
978,977,provider
10761,841,peer
10070,220,provider
3178,15467,customer
15792,3802,provider
3431,3203,customer
711,5934,customer
