9191,21143,COLLEAGUE
9191,21157,COLLEAGUE
9191,16238,COLLEAGUE
9191,21142,OTHER
9191,21144,OTHER
9191,21160,COLLEGE
9191,19532,OTHER
2428,19532,COLLEAGUE
9191,21167,OTHER
9191,21151,OTHER
9191,21188,OTHER
11019,4219,COLLEAGUE
10841,4219,COLLEAGUE
11098,4219,OTHER
10959,4219,OTHER
11159,4219,COLLEAGUE
10945,4219,COLLEAGUE
11018,4219,OTHER
10883,4219,COLLEAGUE
10954,4219,COLLEAGUE
10918,4219,COLLEAGUE
11037,4219,COLLEAGUE
10976,4219,COLLEGE
11084,4219,COLLEAGUE
10898,4219,COLLEAGUE
10904,4219,OTHER
4237,4219,COLLEGE
11178,4219,COLLEGE
11169,4219,OTHER
11228,4219,OTHER
11165,4219,OTHER
10955,4219,OTHER
11054,4219,COLLEGE
11211,4219,OTHER
11212,4219,OTHER
10951,4219,COLLEGE
4221,4219,COLLEGE
11158,4219,COLLEGE
4224,4219,COLLEGE
11253,4219,COLLEGE
10915,4219,COLLEGE
9191,21139,COLLEGE
18543,18514,COLLEGE
18568,18514,COLLEGE
18551,18514,COLLEGE
18535,18514,COLLEGE
18548,18514,COLLEAGUE
18554,18514,COLLEGE
18553,18514,COLLEAGUE
18584,18514,COLLEGE
18571,18514,COLLEAGUE
18589,18514,COLLEGE
18581,18514,OTHER
18547,18514,COLLEAGUE
18569,18514,COLLEGE
18561,18514,COLLEGE
18592,18514,OTHER
18566,18514,COLLEAGUE
18536,18514,COLLEAGUE
18567,18514,COLLEGE
18570,18514,COLLEAGUE
18517,18514,COLLEAGUE
18574,18514,COLLEAGUE
18518,18514,COLLEAGUE
18573,18514,OTHER
18514,18591,COLLEGE
18514,18525,COLLEAGUE
18514,18532,COLLEAGUE
18514,18515,COLLEAGUE
18514,18560,COLLEAGUE
24136,8670,COLLEGE
24257,8670,OTHER
24217,8670,COLLEAGUE
18514,8670,COLLEGE
24221,8670,COLLEGE
24147,8670,COLLEGE
13968,8670,COLLEGE
24250,8670,COLLEGE
24133,8670,COLLEGE
24208,8670,COLLEAGUE
2624,8670,COLLEGE
24178,8670,COLLEGE
24210,8670,COLLEGE
24236,8670,OTHER
24195,8670,OTHER
24213,8670,OTHER
24138,8670,OTHER
24127,8670,OTHER
2632,8670,OTHER
18514,18582,COLLEGE
18514,18545,COLLEGE
18514,18527,COLLEGE
18514,18577,COLLEGE
18514,18576,COLLEAGUE
18514,18516,COLLEAGUE
18514,18593,COLLEAGUE
18514,18590,COLLEGE
18514,18580,COLLEGE
18514,18563,COLLEGE
18514,18529,COLLEAGUE
18514,18588,OTHER
18514,18523,COLLEAGUE
18514,18533,OTHER
18514,18595,COLLEAGUE
18514,18520,COLLEGE
18514,18557,OTHER
18514,18546,OTHER
26492,21904,OTHER
26486,21904,OTHER
26458,21904,OTHER
26500,21904,COLLEAGUE
26473,21904,OTHER
26548,21904,OTHER
12510,21904,COLLEAGUE
26466,21904,OTHER
26490,21904,OTHER
26470,21904,OTHER
26484,21904,COLLEGE
26517,21904,OTHER
26467,21904,OTHER
21904,26457,OTHER
21904,26539,OTHER
21904,26513,OTHER
21904,26493,OTHER
21904,26499,OTHER
21904,26516,COLLEAGUE
21904,26507,COLLEGE
21904,12497,COLLEAGUE
12465,12497,COLLEGE
21904,26545,COLLEGE
21904,26481,OTHER
21904,26506,OTHER
21904,26488,OTHER
21904,21935,OTHER
21904,26468,OTHER
21904,26462,COLLEGE
21904,26496,COLLEGE
21904,26544,COLLEGE
21904,26465,COLLEAGUE
21904,26497,COLLEGE
21904,21865,COLLEGE
21904,21884,COLLEAGUE
21904,21903,COLLEAGUE
21904,21875,COLLEAGUE
21904,2890,COLLEAGUE
2882,2890,COLLEAGUE
21904,26491,COLLEGE
21904,26509,COLLEGE
21904,12506,COLLEGE
21904,26455,COLLEAGUE
21961,21864,COLLEGE
21954,21864,OTHER
21887,21864,COLLEAGUE
21952,21864,COLLEGE
11816,21864,COLLEGE
2177,21864,COLLEGE
21903,21864,COLLEAGUE
21910,21864,COLLEAGUE
21924,21864,OTHER
21838,21864,COLLEGE
21866,21864,COLLEAGUE
21909,21864,COLLEAGUE
2141,21864,COLLEAGUE
21946,21864,OTHER
10049,21864,COLLEGE
21920,21864,COLLEGE
2172,21864,COLLEGE
21939,21864,COLLEAGUE
21884,21864,COLLEAGUE
21934,21864,OTHER
21923,21864,COLLEAGUE
21904,21864,COLLEAGUE
10056,21864,COLLEGE
21914,21864,OTHER
2100,21864,COLLEGE
21904,26460,COLLEAGUE
8556,8538,COLLEGE
8596,8538,COLLEGE
8582,8538,COLLEGE
8546,8538,COLLEGE
8543,8538,COLLEGE
856,8538,COLLEGE
8590,8538,COLLEGE
867,8538,OTHER
8540,8538,COLLEGE
8594,8538,COLLEGE
829,8538,COLLEGE
8569,8538,OTHER
8576,8538,OTHER
8538,8571,COLLEGE
8538,8539,OTHER
8538,8560,COLLEGE
8538,8606,COLLEGE
8538,8541,COLLEGE
8538,957,OTHER
8538,8552,COLLEGE
8538,842,COLLEGE
8538,8615,OTHER
11306,8589,OTHER
8538,8589,COLLEGE
8538,8607,COLLEGE
8538,8559,COLLEGE
8538,8600,COLLEGE
8538,8573,OTHER
8538,8557,OTHER
8538,901,OTHER
8538,8603,OTHER
8538,8587,OTHER
8538,8585,OTHER
7349,7325,COLLEGE
7387,7325,COLLEGE
7326,7325,COLLEGE
7375,7325,COLLEGE
7370,7325,COLLEGE
7406,7325,COLLEGE
7346,7325,COLLEGE
7396,7325,COLLEGE
7361,7325,COLLEGE
7339,7325,COLLEGE
7325,7337,COLLEGE
7325,7332,COLLEGE
7325,7197,COLLEGE
7325,7398,COLLEGE
7091,7398,OTHER
7325,7376,COLLEGE
7325,7350,COLLEGE
7325,7384,COLLEGE
7325,7383,COLLEGE
7325,7360,COLLEGE
7325,7397,COLLEGE
18317,6888,OTHER
18276,6888,COLLEAGUE
18228,6888,COLLEGE
18299,6888,COLLEAGUE
18248,6888,COLLEGE
18295,6888,OTHER
18308,6888,COLLEAGUE
6891,6888,COLLEGE
18309,6888,OTHER
18231,6888,COLLEAGUE
15903,6888,COLLEGE
18269,6888,COLLEGE
18294,6888,OTHER
18320,6888,COLLEAGUE
18288,6888,OTHER
18226,6888,COLLEGE
15907,6888,COLLEGE
18284,6888,COLLEGE
18313,6888,COLLEGE
15904,6888,COLLEGE
18296,6888,OTHER
18283,6888,OTHER
18234,6888,OTHER
18274,6888,COLLEAGUE
18321,6888,OTHER
18235,6888,COLLEAGUE
18260,6888,OTHER
18298,6888,COLLEAGUE
18305,6888,COLLEAGUE
18285,6888,COLLEAGUE
6888,18319,OTHER
6888,18244,COLLEGE
6888,18224,COLLEGE
6888,18203,COLLEGE
6887,6886,OTHER
6903,6886,COLLEGE
6893,6886,COLLEGE
6896,6886,COLLEGE
6905,6886,COLLEGE
6894,6886,OTHER
6900,6886,COLLEGE
6902,6886,COLLEGE
6889,6886,COLLEGE
6898,6886,COLLEGE
6904,6886,COLLEGE
6888,6886,COLLEGE
6895,6886,OTHER
6892,6886,OTHER
6907,6886,OTHER
6910,6886,OTHER
6888,18262,COLLEGE
6888,18301,OTHER
6888,18310,COLLEGE
6888,18207,COLLEAGUE
6888,18213,COLLEAGUE
6888,18292,COLLEAGUE
6888,18293,COLLEGE
6905,6897,COLLEGE
6888,6897,COLLEGE
6886,6890,COLLEGE
6888,6890,COLLEGE
6888,6908,COLLEGE
6888,18303,OTHER
6888,18256,COLLEAGUE
6888,18223,OTHER
6888,18258,COLLEAGUE
6888,18316,OTHER
6888,18253,COLLEAGUE
6888,18328,OTHER
6888,18277,COLLEAGUE
6888,18291,COLLEAGUE
6888,18263,COLLEAGUE
6888,18318,OTHER
6888,18324,OTHER
6888,18315,OTHER
6888,18208,COLLEAGUE
6888,18236,OTHER
16377,16603,OTHER
16377,16383,COLLEGE
16377,16390,COLLEGE
16377,16550,OTHER
16377,16474,COLLEGE
16377,16551,OTHER
16377,16602,OTHER
16377,16606,COLLEGE
16377,16560,COLLEGE
16377,16566,OTHER
16377,16579,COLLEGE
16377,16472,OTHER
16377,16446,OTHER
16377,16594,COLLEGE
16377,16400,OTHER
16377,894,COLLEGE
16377,16454,COLLEGE
16377,16544,OTHER
16377,16600,OTHER
10427,10298,COLLEGE
10326,10298,COLLEGE
10316,10298,COLLEAGUE
10352,10298,COLLEGE
10454,10298,COLLEGE
10478,10298,COLLEGE
10425,10298,OTHER
10452,10298,COLLEGE
10457,10298,COLLEGE
10378,10298,COLLEAGUE
10348,10298,COLLEGE
10446,10298,COLLEAGUE
9182,10298,COLLEGE
10305,10298,COLLEGE
10381,10298,OTHER
10360,10298,COLLEAGUE
10456,10298,OTHER
940,10298,OTHER
10298,10345,COLLEGE
10298,10366,COLLEGE
10298,10429,OTHER
10298,10379,COLLEGE
10298,10359,COLLEGE
10298,10351,COLLEGE
10298,10417,COLLEGE
10298,10490,COLLEGE
10298,10442,COLLEAGUE
10298,10327,COLLEGE
11728,4254,OTHER
11627,4254,OTHER
11690,4254,COLLEGE
11665,4254,COLLEGE
850,4254,OTHER
11650,4254,COLLEGE
11727,4254,COLLEGE
11738,4254,OTHER
11687,4254,OTHER
11703,4254,OTHER
7893,4254,COLLEGE
10316,4254,COLLEAGUE
5824,4254,COLLEAGUE
11696,4254,COLLEAGUE
11629,4254,OTHER
5830,4254,COLLEGE
2530,4254,OTHER
11663,4254,COLLEGE
862,4254,COLLEAGUE
11645,4254,COLLEGE
11724,4254,COLLEGE
11634,4254,COLLEGE
9181,4254,COLLEAGUE
4871,4254,COLLEAGUE
11718,4254,COLLEAGUE
11726,4254,OTHER
10298,10398,COLLEGE
10298,10371,OTHER
10298,10449,COLLEAGUE
10298,10403,COLLEAGUE
10298,10466,OTHER
10298,10496,OTHER
10298,10313,OTHER
10298,10341,COLLEAGUE
10298,10489,OTHER
10298,10389,OTHER
10298,10431,OTHER
10298,10488,OTHER
28341,28217,COLLEGE
28252,28217,COLLEGE
28251,28217,COLLEGE
28243,28217,COLLEGE
28256,28217,COLLEGE
28334,28217,COLLEGE
28335,28217,COLLEGE
28249,28217,COLLEGE
28320,28217,COLLEGE
28262,28217,COLLEGE
28217,28323,COLLEGE
28217,28221,COLLEGE
28217,28307,COLLEGE
28217,28289,COLLEGE
28217,28278,COLLEGE
28217,28293,COLLEGE
28217,28303,COLLEGE
28217,28271,COLLEGE
28217,28332,COLLEGE
28217,28247,COLLEGE
2436,2428,COLLEGE
19548,2428,COLLEGE
19525,2428,COLLEAGUE
9232,2428,COLLEGE
9218,2428,COLLEGE
2506,2428,COLLEGE
19530,2428,COLLEGE
2440,2428,COLLEGE
2530,2428,COLLEAGUE
2505,2428,COLLEGE
19565,2428,OTHER
2487,2428,COLLEGE
19557,2428,COLLEAGUE
19555,2428,COLLEAGUE
2059,2428,COLLEAGUE
2449,2428,COLLEAGUE
905,2428,COLLEGE
19578,2428,OTHER
6844,2428,OTHER
10513,2428,COLLEAGUE
19571,2428,OTHER
9249,2428,OTHER
10504,2428,COLLEAGUE
19572,2428,COLLEAGUE
4310,2428,COLLEAGUE
219,2432,COLLEGE
2443,2432,COLLEGE
9205,2432,COLLEGE
30,2432,COLLEAGUE
9268,2432,COLLEGE
7875,2432,COLLEGE
9267,2432,COLLEGE
2460,2432,COLLEGE
9285,2432,COLLEGE
1753,2432,COLLEAGUE
9378,2432,COLLEGE
2530,2432,COLLEAGUE
9387,2432,COLLEAGUE
9180,2432,COLLEAGUE
2506,2432,COLLEGE
6746,2432,COLLEAGUE
9212,2432,COLLEAGUE
959,2432,COLLEAGUE
2482,2432,OTHER
907,2432,COLLEAGUE
6346,2432,COLLEAGUE
9345,2432,OTHER
9209,2432,OTHER
9221,2432,OTHER
823,2432,OTHER
9210,2432,OTHER
9252,2432,OTHER
9334,2432,OTHER
9271,2432,OTHER
9251,2432,OTHER
11287,8558,COLLEGE
11259,8558,COLLEGE
11262,8558,COLLEGE
8579,8558,COLLEGE
902,8558,COLLEGE
858,8558,COLLEGE
823,8558,COLLEGE
982,8558,COLLEGE
11268,8558,COLLEGE
11263,8558,COLLEGE
11277,8558,OTHER
11291,8558,OTHER
30,8558,OTHER
11271,8558,OTHER
10324,4899,COLLEGE
2432,4899,OTHER
4254,4899,COLLEAGUE
2432,9361,COLLEGE
2432,9283,COLLEGE
2432,9346,COLLEAGUE
2432,9388,COLLEGE
2432,9228,COLLEGE
2432,9230,OTHER
2432,2523,COLLEGE
11306,2523,COLLEGE
2432,9260,COLLEGE
2432,6643,COLLEGE
2432,3253,COLLEGE
2428,3253,COLLEGE
2432,2533,COLLEGE
2432,7885,OTHER
2432,9307,COLLEGE
2432,9287,COLLEAGUE
2432,9339,OTHER
2432,9219,COLLEAGUE
2432,9371,COLLEAGUE
2432,9266,COLLEAGUE
2432,2522,OTHER
2432,9332,OTHER
2432,9375,COLLEAGUE
992,2424,COLLEAGUE
2439,2424,COLLEGE
2432,2424,COLLEAGUE
2549,2424,COLLEAGUE
2476,2424,COLLEGE
2518,2424,COLLEGE
2482,2424,COLLEAGUE
2574,2424,COLLEGE
2472,2424,OTHER
2428,2424,COLLEGE
2481,2424,OTHER
2463,2424,COLLEAGUE
2447,2424,COLLEGE
2570,2424,COLLEAGUE
2523,2424,COLLEGE
2541,2424,COLLEGE
2432,9292,COLLEAGUE
2432,9305,OTHER
2432,9235,COLLEAGUE
2432,9207,COLLEAGUE
2432,4284,OTHER
2432,9309,OTHER
2432,9211,OTHER
17260,17141,COLLEGE
17240,17141,COLLEGE
17251,17141,OTHER
17244,17141,COLLEAGUE
17277,17141,OTHER
17273,17141,OTHER
17276,17141,OTHER
17327,17141,OTHER
17335,17141,OTHER
17252,17141,COLLEAGUE
17214,17141,COLLEGE
17245,17141,COLLEGE
17226,17141,COLLEAGUE
17308,17141,OTHER
17170,17141,COLLEGE
17216,17141,COLLEGE
17227,17141,COLLEAGUE
17288,17141,OTHER
17220,17141,COLLEAGUE
17221,17141,COLLEAGUE
17144,17141,COLLEGE
17322,17141,OTHER
17194,17141,OTHER
17268,17141,COLLEGE
17198,17141,COLLEAGUE
17181,17141,COLLEGE
17224,17141,COLLEGE
17281,17141,COLLEAGUE
17172,17141,COLLEAGUE
17267,17141,COLLEAGUE
5388,5565,COLLEGE
17141,5565,OTHER
17141,17143,OTHER
17141,17279,OTHER
17141,17256,COLLEAGUE
17141,17261,COLLEGE
17141,17147,COLLEGE
17141,17283,OTHER
17141,17312,OTHER
17141,17210,COLLEAGUE
17141,17222,COLLEAGUE
17141,17217,COLLEGE
17141,17192,COLLEAGUE
17141,17200,OTHER
17141,17150,COLLEAGUE
17141,17154,OTHER
17141,17182,COLLEGE
17141,17333,COLLEGE
17141,17255,COLLEGE
17141,17228,OTHER
17141,17298,OTHER
17141,17158,OTHER
17141,17274,COLLEGE
17141,17249,COLLEAGUE
17141,17259,COLLEGE
17141,17248,COLLEAGUE
17141,17184,COLLEGE
17141,17238,COLLEAGUE
17141,17193,COLLEGE
17141,17178,COLLEAGUE
17141,17287,COLLEAGUE
15340,15267,COLLEGE
15337,15267,COLLEGE
15367,15267,OTHER
15345,15267,COLLEGE
15335,15267,COLLEGE
15275,15267,COLLEGE
15332,15267,COLLEGE
15330,15267,COLLEGE
15370,15267,COLLEGE
15322,15267,COLLEGE
15291,15267,COLLEGE
15267,15301,COLLEGE
15267,15326,COLLEGE
15267,15296,COLLEGE
15267,15369,COLLEGE
15267,15289,COLLEGE
15267,15361,COLLEGE
15267,15268,COLLEGE
15267,15350,COLLEGE
15267,15346,COLLEGE
15267,15360,COLLEGE
21346,14659,COLLEGE
21343,14659,COLLEGE
21334,14659,COLLEGE
21351,14659,COLLEGE
21357,14659,COLLEAGUE
21359,14659,COLLEGE
21350,14659,COLLEGE
21336,14659,COLLEAGUE
21352,14659,COLLEGE
21366,14659,COLLEAGUE
21337,14659,COLLEAGUE
14659,21362,COLLEGE
14659,21373,COLLEAGUE
14659,21356,COLLEGE
14659,21339,COLLEGE
14659,21341,COLLEGE
14659,21365,COLLEAGUE
14659,21349,COLLEGE
14659,21342,COLLEGE
23757,11265,COLLEGE
23629,11265,COLLEAGUE
23624,11265,COLLEGE
23672,11265,COLLEGE
23640,11265,COLLEGE
23618,11265,OTHER
23742,11265,OTHER
23660,11265,COLLEAGUE
23622,11265,OTHER
23623,11265,COLLEGE
23690,11265,OTHER
23625,11265,OTHER
23727,11265,COLLEAGUE
23755,11265,COLLEGE
23713,11265,OTHER
23630,11265,OTHER
23698,11265,COLLEGE
23721,11265,OTHER
23682,11265,OTHER
23745,11265,OTHER
23743,11265,COLLEGE
23729,11265,COLLEGE
23731,11265,COLLEAGUE
23658,11265,COLLEGE
11265,23715,OTHER
11265,23676,OTHER
11265,23692,COLLEGE
11265,23744,COLLEGE
11265,23647,COLLEGE
11265,23707,COLLEGE
11265,23761,OTHER
11265,23705,COLLEGE
11265,23750,COLLEGE
11265,23671,COLLEGE
11265,23637,COLLEAGUE
11265,23732,OTHER
11265,23632,OTHER
11265,23741,OTHER
11265,23696,COLLEGE
11265,23638,COLLEGE
11265,23620,COLLEGE
11265,23683,COLLEAGUE
11265,23759,COLLEAGUE
11265,23648,COLLEAGUE
11265,23708,OTHER
11265,23679,COLLEAGUE
11265,23766,OTHER
11265,23635,OTHER
11265,23641,OTHER
11265,23754,COLLEAGUE
11265,23654,COLLEAGUE
11265,23751,COLLEAGUE
11265,23677,COLLEAGUE
11265,23738,COLLEAGUE
26153,1924,COLLEAGUE
26126,1924,COLLEAGUE
26178,1924,COLLEGE
2530,1924,COLLEAGUE
5888,1924,COLLEAGUE
26168,1924,COLLEGE
26129,1924,COLLEGE
5824,1924,COLLEAGUE
26119,1924,COLLEGE
26227,1924,COLLEAGUE
26127,1924,COLLEAGUE
20115,1924,COLLEGE
26207,1924,COLLEAGUE
26200,1924,COLLEAGUE
26154,1924,OTHER
7891,1924,COLLEGE
26230,1924,COLLEGE
1921,1924,OTHER
26201,1924,OTHER
26286,1924,COLLEGE
8558,1924,COLLEGE
26120,1924,COLLEAGUE
26271,1924,COLLEGE
7875,1924,OTHER
26219,1924,OTHER
6115,1924,OTHER
26137,1924,OTHER
26128,1924,OTHER
6078,1924,OTHER
13688,1924,OTHER
5824,992,COLLEGE
5800,992,COLLEGE
5853,992,COLLEGE
5887,992,COLLEGE
2463,992,COLLEAGUE
5821,992,COLLEGE
5840,992,COLLEAGUE
5815,992,COLLEGE
5884,992,COLLEGE
5866,992,OTHER
5828,992,COLLEAGUE
5886,992,COLLEGE
5858,992,COLLEGE
5806,992,COLLEGE
5817,992,OTHER
5848,992,OTHER
5836,992,OTHER
5841,992,OTHER
5795,992,OTHER
5885,992,OTHER
5823,992,OTHER
5864,992,OTHER
5847,992,OTHER
992,5827,COLLEGE
992,5792,COLLEGE
992,5850,COLLEGE
992,5805,OTHER
992,5893,COLLEGE
992,5814,OTHER
992,5892,COLLEGE
992,5883,COLLEAGUE
992,1019,COLLEGE
992,5808,OTHER
992,5867,COLLEGE
2463,917,COLLEGE
6793,917,COLLEGE
992,917,COLLEGE
1924,917,COLLEGE
2424,917,COLLEGE
4254,917,COLLEGE
992,5797,COLLEGE
1019,983,COLLEGE
1007,983,COLLEAGUE
1032,983,OTHER
1024,983,COLLEGE
1001,983,OTHER
988,983,COLLEGE
1018,983,COLLEGE
1035,983,COLLEGE
1017,983,COLLEGE
986,983,COLLEAGUE
992,983,COLLEGE
992,5881,COLLEAGUE
992,5796,COLLEAGUE
992,5838,COLLEAGUE
992,5833,OTHER
2428,5833,OTHER
992,5801,COLLEAGUE
4908,4909,COLLEGE
22339,4909,OTHER
22314,4909,OTHER
22210,4909,OTHER
16746,4909,OTHER
22307,4909,OTHER
22117,4909,COLLEGE
22138,4909,OTHER
4926,4909,COLLEGE
22260,4909,OTHER
22205,4909,OTHER
22145,4909,OTHER
22097,4909,COLLEGE
22254,4909,OTHER
4953,4909,COLLEAGUE
7856,4909,COLLEAGUE
16761,4909,COLLEGE
16285,4909,COLLEGE
4951,4909,COLLEGE
22207,4909,COLLEGE
4947,4909,COLLEGE
13675,4909,COLLEAGUE
4902,4937,COLLEGE
4909,4937,COLLEGE
4906,4937,COLLEGE
4909,936,COLLEAGUE
6895,936,OTHER
823,936,COLLEGE
4924,4902,COLLEGE
4927,4902,OTHER
2851,4902,OTHER
4917,4902,OTHER
2818,4902,OTHER
4990,4902,COLLEAGUE
4980,4902,OTHER
5007,4902,OTHER
4973,4902,COLLEAGUE
5003,4902,OTHER
4985,4902,OTHER
4905,4902,OTHER
4991,4902,OTHER
4950,4902,COLLEAGUE
4996,4902,COLLEGE
4994,4902,COLLEAGUE
4914,4902,COLLEGE
4921,4902,COLLEAGUE
4981,4902,COLLEGE
5000,4902,COLLEAGUE
4930,4902,COLLEGE
4989,4902,COLLEAGUE
4953,4902,COLLEAGUE
4979,4902,COLLEAGUE
4906,4902,COLLEGE
4910,4902,COLLEAGUE
4988,4902,COLLEGE
4984,4902,COLLEGE
4945,4902,COLLEGE
4903,4902,COLLEGE
4902,4961,COLLEGE
4909,4961,COLLEAGUE
4906,4961,COLLEGE
4908,4961,COLLEGE
4909,22195,COLLEAGUE
22097,22111,COLLEGE
4909,22111,COLLEGE
4906,22272,COLLEGE
4909,22272,COLLEAGUE
4909,22253,OTHER
4909,22329,OTHER
4909,22162,COLLEGE
4909,22119,OTHER
8558,11270,COLLEGE
4909,11270,COLLEGE
4909,22147,COLLEAGUE
4909,5860,COLLEAGUE
4909,22266,COLLEGE
22091,4906,OTHER
27834,4906,OTHER
27815,4906,COLLEGE
18701,4906,COLLEGE
27827,4906,COLLEAGUE
14979,4906,COLLEGE
18692,4906,COLLEGE
4909,4906,COLLEGE
22095,4906,COLLEGE
2428,2433,COLLEGE
2428,19564,COLLEAGUE
2428,17541,COLLEGE
2428,2475,COLLEGE
6793,2475,COLLEGE
9182,2475,COLLEGE
6799,822,COLLEGE
795,822,OTHER
2428,822,COLLEGE
10316,822,COLLEAGUE
2428,13569,OTHER
4253,13569,COLLEAGUE
2428,9273,COLLEGE
2428,19568,COLLEGE
2428,19542,COLLEGE
2428,6475,COLLEGE
2428,6728,OTHER
2428,1995,COLLEAGUE
2428,19547,COLLEAGUE
2428,10523,OTHER
2428,19567,OTHER
2428,19538,OTHER
2428,10537,COLLEAGUE
2428,19556,COLLEAGUE
2428,19551,COLLEAGUE
2428,19580,OTHER
2428,9195,COLLEAGUE
2428,19544,OTHER
17534,9595,OTHER
17491,9595,COLLEAGUE
17454,9595,COLLEAGUE
17485,9595,COLLEAGUE
17494,9595,COLLEAGUE
17432,9595,COLLEAGUE
17510,9595,COLLEAGUE
17476,9595,COLLEAGUE
17425,9595,COLLEAGUE
17525,9595,COLLEAGUE
17483,9595,COLLEAGUE
17535,9595,OTHER
9595,17533,COLLEAGUE
9595,17506,OTHER
9595,17459,COLLEAGUE
9595,17431,COLLEAGUE
9595,17521,COLLEAGUE
9595,17526,OTHER
9595,17463,COLLEAGUE
9595,17482,COLLEAGUE
9595,17529,OTHER
9595,17522,COLLEAGUE
9595,17528,OTHER
9595,17523,COLLEAGUE
9595,17486,COLLEAGUE
9595,17495,COLLEAGUE
9595,17530,OTHER
9595,17479,OTHER
22630,22607,COLLEGE
22633,22607,COLLEGE
22699,22607,OTHER
22724,22607,COLLEGE
22657,22607,OTHER
22672,22607,COLLEGE
22709,22607,OTHER
22634,22607,COLLEGE
22669,22607,COLLEGE
22636,22607,COLLEGE
22685,22607,OTHER
22675,22607,COLLEGE
22665,22607,OTHER
22616,22607,OTHER
22623,22607,COLLEGE
22674,22607,OTHER
22740,22607,OTHER
22637,22607,COLLEGE
22622,22607,OTHER
13323,22607,OTHER
27370,4847,COLLEGE
27373,4847,COLLEGE
27367,4847,COLLEAGUE
27394,4847,COLLEAGUE
27371,4847,COLLEGE
4855,4847,COLLEGE
27412,4847,COLLEGE
4323,4847,OTHER
27358,4847,COLLEAGUE
12664,4847,COLLEGE
27357,4847,COLLEGE
27354,4847,OTHER
11811,4847,COLLEGE
27391,4847,COLLEGE
27408,4847,COLLEGE
4897,4847,COLLEAGUE
4845,4847,COLLEAGUE
4858,4847,COLLEAGUE
4866,4847,COLLEAGUE
4861,4847,COLLEAGUE
4877,4847,COLLEAGUE
546,4847,COLLEAGUE
4847,27372,COLLEGE
4847,27404,COLLEGE
4847,27405,OTHER
4847,27403,COLLEGE
4847,27397,COLLEGE
4847,27379,COLLEAGUE
4847,4859,COLLEAGUE
546,4859,COLLEAGUE
4847,27400,COLLEGE
4847,27374,COLLEGE
4847,4868,COLLEAGUE
8232,8238,COLLEAGUE
9890,8263,COLLEAGUE
9964,8263,COLLEGE
10037,8263,COLLEAGUE
8259,8263,COLLEAGUE
9948,8263,COLLEAGUE
9897,8263,OTHER
9995,8263,OTHER
8238,8263,COLLEAGUE
10041,8263,OTHER
9951,8263,COLLEAGUE
9915,8263,COLLEAGUE
8244,8263,COLLEAGUE
9966,8263,COLLEAGUE
9932,8263,COLLEAGUE
9937,8263,OTHER
9973,8263,OTHER
8266,8263,OTHER
10024,8263,COLLEGE
9971,8263,OTHER
10004,8263,COLLEGE
9925,8263,OTHER
10016,8263,OTHER
9990,8263,COLLEGE
9975,8263,OTHER
9989,8263,COLLEGE
9974,8263,COLLEGE
10008,8263,COLLEGE
10006,8263,COLLEGE
10007,8263,COLLEGE
8263,9950,COLLEAGUE
8263,9952,OTHER
8263,10001,OTHER
8263,9894,COLLEAGUE
8263,9999,COLLEGE
8263,9947,OTHER
8263,9954,COLLEAGUE
